"stop_id","stop_name","stop_lon","stop_lat","stop_code"
"3455628","Pansdorf Stumpfe Ecke",10.711771,53.990292,""
"3455012","Techau Altenheim",10.711753,53.965392,""
"3455442","Klingberg Steenkamp",10.708319,54.019255,""
"3495735","Schürsdorf Abzw. Klingberg",10.707366,54.015381,""
"3455626","Pansdorf Grund- und Hauptschule",10.706296,53.984233,""
"3455627","Pansdorf Schulstraße",10.705478,53.985554,""
"3455988","Pansdorf Turnhalle",10.704921,53.979307,""
"3455439","Klingberg Hollenbrook",10.703726,54.021008,""
"3455625","Pansdorf Bahnhof",10.703618,53.981141,""
"3455011","Techau Grundschule",10.7028,53.971432,""
"3455443","Klingberg Waldschänke",10.702305,54.026878,""
"3455733","Schürsdorf Dorfstraße",10.701892,54.013079,""
"3455013","Techau Amselweg",10.701847,53.968277,""
"3455440","Klingberg Jugendherberge",10.700364,54.021331,""
"3455623","Pansdorf Alte Gleschendorfer Straße",10.697343,53.987127,""
"3455734","Schürsdorf Abzw.",10.691788,54.009672,""
"3455747","Klingberg Bargkoppel",10.691473,54.025646,""
"3455902","Klingberg Ziegelhof",10.683958,54.02383,""
"3455239","Gleschendorf Heldenallee",10.681738,54.024397,""
"3231243","Vreden-Ammeloe Sportplatz",6.798371,52.085406,""
"3455949","Scharbeutz-Schulendorf Bahnübergang",10.679005,54.010508,""
"3455703","Sarkwitz Sportplatz",10.673576,53.988719,""
"3455238","Scharbeutz-Gleschendorf Drei Linden",10.668191,54.026905,""
"3455702","Sarkwitz Dorfplatz",10.664371,53.991892,""
"3455237","Scharbeutz-Gleschendorf Brink",10.660784,54.028765,""
"3231373","Vreden-Ammeloe Sparkasse",6.792321,52.080848,""
"3455513","Stockelsdorf-Malkendorf Am Dorfplatz",10.656433,53.967504,""
"3455894","Scharbeutz-Wulfsdorf",10.647786,54.014895,""
"3455070","Ahrensbök-Böbs",10.629574,53.979909,""
"3230884","Vreden-Ammeloe Ort",6.790829,52.083572,""
"3455742","Ahrensbök-Schwochel",10.626328,53.997501,""
"3231372","Vreden-Ammeloe Kindergarten",6.790038,52.078286,""
"3231244","Vreden-Ammeloe Rensing",6.787,52.082826,""
"3495742","Ahrensbök-Schwochel",10.625546,53.995424,""
"3230883","Vreden-Ammeloe Molkerei",6.780869,52.081639,""
"3455595","Ratekau-Offendorf",10.771819,53.945795,""
"4300476","Lübeck Am Stau",10.763261,53.898988,""
"4390458","Lübeck Kreuzwegbrücke",10.750092,53.897253,""
"4300458","Lübeck Kreuzwegbrücke",10.748645,53.897541,""
"3455751","Sereetz Schulstraße",10.737049,53.922135,""
"3455661","Ratekau Dorfplatz",10.735188,53.948006,""
"3455750","Sereetz Mühlenstraße",10.735143,53.919331,""
"3231156","Vreden Baumeister",6.775278,52.087878,""
"3455662","Ratekau Grund- und Hauptschule",10.733309,53.94566,""
"3455663","Ratekau Preußenweg",10.732958,53.94353,""
"3231023","Vreden-Ellewick Schule",6.769758,52.06349,""
"3455665","Ratekau Westring",10.731008,53.943817,""
"3455664","Ratekau Waldweg",10.730217,53.953472,""
"3455749","Sereetz Hamburger Straße",10.728185,53.921992,""
"3456069","Ratekau Cesar-Klein-Schule",10.727457,53.943485,""
"3230880","Vreden-Ellewick Ort",6.767898,52.064164,""
"3455823","Techau Gewerbegebiet",10.723574,53.957148,""
"3231371","Vreden Crosewick/Postdiek",6.76503,52.067382,""
"3236632","Vredden-Crosewick Heufekes",6.764634,52.070241,""
"3456030","Sereetz Schwartauer Straße",10.722998,53.923879,""
"3455660","Ratekau Blüchereiche",10.720733,53.935448,""
"3230949","Vreden Crosewick/Grotholt",6.759852,52.083536,""
"3230881","Vreden Crosewick/Zollhäuser",6.759672,52.075338,""
"3231200","Vreden Crosewick/Abzw. Ammeloe",6.759304,52.079787,""
"3231158","Vreden Oldenkott/Kirche",6.75667,52.097343,""
"4300878","Lübeck Bunsenweg",10.710953,53.892336,""
"3455035","Bad Schwartau Riesebusch",10.706296,53.927574,""
"3230950","Vreden Crosewick/Bußjann",6.75382,52.091662,""
"3456127","Bad Schwartau Bahnhof",10.702063,53.916346,""
"3455030","Bad Schwartau Am Kurpark",10.697865,53.922909,""
"3455034","Bad Schwartau Eutiner Ring",10.695015,53.919088,""
"4370003","Bad Schwartau ZOB",10.694269,53.918989,""
"4360003","Bad Schwartau ZOB",10.694251,53.919025,""
"4390003","Bad Schwartau ZOB",10.694224,53.919043,""
"4350003","Bad Schwartau ZOB",10.694224,53.91898,""
"4300003","Bad Schwartau ZOB",10.694134,53.919016,""
"3230947","Vreden Crosewick/Marpert",6.745766,52.071508,""
"4380003","Bad Schwartau ZOB",10.694008,53.918998,""
"3455032","Bad Schwartau Leibniz-Gymnasium",10.693864,53.912778,""
"3455973","Bad Schwartau Am Hochkamp",10.692678,53.920212,""
"3455033","Bad Schwartau Cleverbrücker Straße",10.691518,53.907537,""
"3460018","Lübeck Tremser Teich",10.690008,53.898737,""
"3455990","Bad Schwartau Schwimmhalle",10.68883,53.917389,""
"3455972","Bad Schwartau Ludwig-Jahn-Straße",10.688012,53.91969,""
"3460065","Lübeck Oderstraße",10.687086,53.8915,""
"3455669","Bad Schwartau Rensefeld/Friedhof",10.685316,53.92263,""
"3455036","Bad Schwartau Mittelstraße",10.684713,53.920203,""
"193443","Engerhafe Kreuzung B 72",7.311277,53.487516,""
"3455629","Bad Schwartau Pariner Berg",10.679545,53.943161,""
"193329","Engerhafe Uiterdyk I",7.315359,53.483066,""
"4300282","Bad Schwartau Hindenburgstraße",10.675805,53.907555,""
"3231391","Vreden Startmann",6.724812,52.067382,""
"4390304","Lübeck Ratekauer Weg",10.675778,53.898242,""
"4300304","Lübeck Ratekauer Weg",10.674906,53.897757,""
"3455392","Stockelsdorf Horsdorfer Felde",10.67194,53.95251,""
"3455391","Stockelsdorf-Horsdorf",10.671409,53.958614,""
"4390103","Bad Schwartau Clever Landstraße",10.67078,53.904903,""
"3230946","Vreden Bengfort",6.714061,52.066663,""
"3247016","Münster-Roxel Weißes Kreuz",7.493192,51.946324,""
"3215926","Senden-Bösensell Gärtnersiedlung",7.492617,51.93036,""
"3216662","Altenberge Abzw Hohenhorst",7.489767,52.027461,""
"3231252","Altenberge Abzw Keller",7.485776,52.059202,""
"3215924","Senden-Bösensell Cordes",7.485093,51.921514,""
"3226232","Altenberge Abzw Bahnhof",7.484203,52.051417,""
"3215883","Senden-Bösensell Raring",7.483843,51.911959,""
"3216661","Altenberge Isfort's Hügel",7.482855,52.032162,""
"3260829","Senden-Bösensell Kreuzung",7.480499,51.911365,""
"3215980","Senden-Bösensell Schmiedekamp",7.480257,51.918512,""
"3215882","Senden-Bösensell Schule",7.479609,51.915671,""
"3211137","Altenberge Hagebuttenweg",7.479007,52.049943,""
"3247014","Münster-Roxel Brock 260",7.478711,51.945165,""
"3230566","Havixbeck-Hohenholte Timmermann",7.477488,51.99305,""
"3216660","Altenberge Zumrode",7.473641,52.038428,""
"3221996","Altenberge Post",7.470593,52.047084,""
"3261364","Altenberge Lütke Berg",7.468984,52.041592,""
"3216509","Altenberge Münsterstraße",7.466072,52.044136,""
"3226236","Altenberge Parkhaus Stüer",7.465182,52.049134,""
"3217136","Havixbeck Tilbeck/Abzw. Bahnhof",7.463779,51.944095,""
"3230567","Havixbeck-Hohenholte Ortsmitte",7.461685,51.997392,""
"3260830","Senden-Bösensell Sendes/Hüls",7.458566,51.907985,""
"3217135","Havixbeck Brock",7.458458,51.943268,""
"3231255","Altenberge Greshake",7.457685,52.056919,""
"3230568","Havixbeck-Hohenholte Herkentrup",7.454044,51.993734,""
"3217134","Havixbeck Stift Tilbeck",7.442637,51.939879,""
"3217133","Havixbeck Tilbecker Berg",7.432407,51.937263,""
"3260826","Nottuln-Appelhülsen Brulandstraße",7.429171,51.899131,""
"3263231","Havixbeck Alter Sportplatz",7.42349,51.97544,""
"3230510","Nottuln-Appelhülsen Alter Sportplatz",7.421512,51.89621,""
"3217132","Nottuln-Schapdetten Roxeler Straße",7.420083,51.935313,""
"3230578","Havixbeck Kolpingstraße",7.419418,51.974425,""
"3230577","Havixbeck Egbert",7.414653,51.973526,""
"3217131","Nottuln-Schapdetten Schule",7.412838,51.935474,""
"3230576","Havixbeck Ortsmitte",7.41113,51.975207,""
"3230582","Havixbeck An der Feuerwache",7.407525,51.978326,""
"3217130","Nottuln Leopoldshöhe",7.404001,51.942944,""
"3230511","Nottuln-Appelhülsen Martinistift",7.402158,51.882627,""
"3235393","Dülmen-Buldern Schürmann",7.392675,51.877476,""
"3217129","Nottuln Abzw. Stevern",7.39121,51.938405,""
"3230584","Havixbeck Poppenbeck",7.390032,51.977805,""
"3216510","Laer-Holthausen Ehrenmal",7.376341,52.036378,""
"3217128","Nottuln Jäger",7.37538,51.933659,""
"3221788","Dülmen-Buldern Clemensstraße",7.372782,51.86659,""
"3216504","Laer Holthauser Straße",7.368287,52.053449,""
"3217424","Billerbeck(Westf) Bombeck/Hessling",7.366255,51.981949,""
"3215518","Dülmen-Buldern Post",7.365276,51.864837,""
"3217125","Nottuln Auf der Heide",7.361626,51.931267,""
"3211146","Laer Hohe Straße",7.359298,52.054608,""
"3219067","Dülmen-Buldern Mühlenbach",7.357527,51.864684,""
"3216502","Laer ehemaliges Postamt",7.35634,52.05602,""
"3219106","Nottuln Potthof",7.356071,51.928535,""
"3217402","Billerbeck(Westf) Bombeck/Wellenbrey",7.355774,51.979378,""
"3221678","Nottuln Krankenhaus",7.354866,51.933227,""
"3217138","Nottuln Steinstraße",7.354282,51.924597,""
"3216501","Laer Friedhof",7.352214,52.06207,""
"3215537","Dülmen-Buldern Hüntemann",7.349679,51.863309,""
"3217092","Nottuln Rhodeplatz",7.349311,51.930899,""
"3216569","Laer Heidenbaum",7.348664,52.053098,""
"3217127","Nottuln Haus Markus",7.345392,51.92689,""
"3217409","Billerbeck(Westf) Bombeck/Alte Schule",7.341427,51.972546,""
"3216568","Laer Gasth. Waldschlößchen",7.338272,52.046734,""
"3215538","Dülmen-Buldern Steinberg",7.333355,51.859902,""
"3217401","Billerbeck(Westf) Abzw. Ziegelei",7.324923,51.972923,""
"3215438","Dülmen Weddern/Becks",7.317543,51.853511,""
"3216567","Rosendahl Höpingen/Kirche",7.310172,52.031138,""
"3217400","Billerbeck(Westf) Abzw. Nottuln",7.303825,51.97313,""
"3286009","Dülmen Gasth. Seewald",7.303816,51.847911,""
"3260008","Billerbeck(Westf) Bahnhof",7.296706,51.981598,""
"3216566","Rosendahl-Darfeld Lechtenbergweg",7.296382,52.02774,""
"3261057","Billerbeck(Westf) Wübken",7.295519,51.977886,""
"3215351","Dülmen Bahnhof",7.294063,51.828314,""
"3217399","Billerbeck(Westf) Industriestraße",7.292274,51.981113,""
"3217359","Billerbeck(Westf) Busbahnhof",7.289218,51.975333,""
"3215495","Dülmen Ostlandwehr",7.287294,51.839721,""
"3230554","Billerbeck(Westf) Gasth. Weißenburg",7.285757,51.995432,""
"3262121","Dülmen Anna-Katharina-Emmerick-Straße",7.285389,51.837564,""
"3217423","Billerbeck(Westf) Alter Sportplatz",7.282988,51.972204,""
"3215355","Dülmen Gesundheitsamt",7.2828,51.832009,""
"3215597","Dülmen Schulzentrum",7.282036,51.825752,""
"3261363","Rosendahl-Darfeld Maykamp",7.27977,52.025843,""
"3215358","Dülmen Marienschule",7.277811,51.833456,""
"3230553","Rosendahl-Darfeld Billerbecker Straße",7.274044,52.023254,""
"3215359","Dülmen Butterkamp",7.273649,51.834454,""
"3216565","Rosendahl-Darfeld Osterwicker Straße",7.272606,52.024216,""
"3215399","Dülmen Kardinal-von-Galen-Schule",7.270386,51.838768,""
"3215360","Dülmen Schmitz",7.26777,51.838346,""
"3217422","Billerbeck(Westf) Alstätte/Kock",7.266529,51.955646,""
"3221767","Dülmen Nordmann",7.261504,51.842184,""
"3230491","Dülmen Weiling B474",7.250789,51.849762,""
"3234600","Dülmen Weiling/Wirtschaftsweg",7.249027,51.850544,""
"3217417","Billerbeck(Westf) Westhellen/Berg",7.246969,51.953138,""
"3217148","Coesfeld Abzw.Kloster Gerleve",7.239391,51.939475,""
"3262016","Dülmen Börnste",7.238528,51.844827,""
"3262015","Dülmen Welte/Abzw. Merfeld",7.235777,51.864343,""
"3217266","Billerbeck(Westf) Gerleve/Kloster",7.234537,51.945965,""
"3221823","Dülmen Welte",7.228496,51.867534,""
"3231017","Schöppingen Heven/Hevener Weg",7.223246,52.061332,""
"3221811","Dülmen-Merfeld Bahnhof",7.219336,51.86125,""
"3230485","Coesfeld-Lette Ziegelei",7.213529,51.883562,""
"3217149","Coesfeld Harle",7.210643,51.931627,""
"3216563","Rosendahl-Osterwick Hauptstraße",7.208639,52.016665,""
"3221816","Dülmen-Merfeld Kirche",7.205978,51.850275,""
"3261360","Rosendahl-Osterwick Vredestraße",7.20374,52.016027,""
"3217150","Coesfeld Bertels",7.196503,51.932472,""
"3264228","Coesfeld-Lette Kreuzstraße",7.195353,51.894627,""
"3217295","Coesfeld-Lette Ortsmitte",7.191928,51.896974,""
"3217296","Coesfeld-Lette Jansweg",7.187478,51.903967,""
"3217151","Coesfeld Klinke",7.187361,51.936787,""
"3216562","Rosendahl-Osterwick Tombeyl",7.183595,52.018238,""
"3237043","Coesfeld Dieselstraße/Erlenweg",7.181923,51.920391,""
"3217177","Coesfeld Forellenweg",7.180808,51.939511,""
"3217176","Coesfeld Fröbelschule",7.177374,51.937039,""
"3230482","Coesfeld Dieselstraße",7.175028,51.918116,""
"3217178","Coesfeld Münstertor/Behörden",7.173158,51.942747,""
"3264446","Coesfeld Freiherr-von-Stein-Realschule",7.173077,51.936517,""
"3217279","Coesfeld Baurat-Wolters-Straße",7.172412,51.923851,""
"3216695","Coesfeld Wasserturm",7.171288,51.929416,""
"3217174","Coesfeld Timmerweg",7.169697,51.93356,""
"3217160","Coesfeld Lambertikirche",7.169014,51.945938,""
"3217251","Coesfeld Arbeitsamt",7.168151,51.949246,""
"3217175","Coesfeld Dülmener Straße",7.168016,51.93943,""
"3217320","Coesfeld Wiesenstraße",7.167288,51.940841,""
"3216690","Coesfeld Fabrik/Ballhaus",7.16683,51.926153,""
"3217181","Coesfeld Schulzentrum",7.166201,51.950846,""
"3216602","Coesfeld Bahnhof",7.165221,51.939187,""
"3217161","Coesfeld Gerichtsring",7.163405,51.94334,""
"3217180","Coesfeld Heriburg-Gymnasium",7.163063,51.947115,""
"3216693","Coesfeld-Brink Siedlung",7.161005,51.961067,""
"3217170","Coesfeld Tüskenbach",7.157247,51.937434,""
"3217162","Coesfeld Reiningstraße",7.153939,51.943043,""
"3217244","Coesfeld-Brink Ziegelei",7.151755,51.975153,""
"3217169","Coesfeld Rostocker Straße",7.151162,51.934126,""
"3229212","Legden-Asbeck Feuerwehr",7.146155,52.054132,""
"3217256","Coesfeld Wester Esch",7.145795,51.941497,""
"3216687","Rosendahl Höven/Kreuzung",7.145759,51.980762,""
"3217168","Coesfeld Emmerick",7.145382,51.923699,""
"3237004","Legden-Asbeck Eißingort",7.145256,52.051426,""
"3231238","Legden-Asbeck Margartenschule",7.145238,52.054977,""
"3216561","Rosendahl-Holtwick Breslauer Straße",7.144231,52.008359,""
"3217473","Legden-Asbeck Hotel Enseling",7.144168,52.060847,""
"3217163","Coesfeld Mey-Bülten",7.13997,51.940284,""
"3217243","Rosendahl Höven/Konertsweg",7.136509,51.989832,""
"3216682","Rosendahl-Holtwick Am Holtkebach",7.131763,52.005833,""
"3260853","Coesfeld Weißes Kreuz",7.131736,51.938585,""
"3216683","Rosendahl-Holtwick Sportanlage",7.128356,52.000673,""
"3216684","Rosendahl-Holtwick Münstermann",7.128059,52.005896,""
"3216686","Rosendahl-Holtwick Abzw.Bahnhof",7.127942,51.997635,""
"3217195","Coesfeld Industriepark Nord",7.125255,51.910511,""
"3216685","Rosendahl-Holtwick Bahnhof",7.122621,51.998875,""
"3217235","Coesfeld-Goxel Siedlung",7.120041,51.936149,""
"3216559","Legden Hermannshöhe",7.117488,52.020719,""
"3217476","Legden Wehr/Heuser",7.116203,52.058618,""
"3217471","Legden Mühlenbrey",7.107384,52.034841,""
"3217196","Coesfeld Schmiede",7.107132,51.905684,""
"3217477","Legden Wehr/Vinkelau",7.106953,52.059139,""
"3212577","Coesfeld-Stockum Wilmer",7.106243,51.947817,""
"3217255","Coesfeld-Goxel Steinkamp",7.105964,51.936185,""
"3216982","Legden Stiege",7.104957,52.032171,""
"3216558","Legden Gildenhook",7.10493,52.02872,""
"3216688","Legden Dorf Münsterland",7.104768,52.040145,""
"3230730","Coesfeld Stockum",7.101182,51.949039,""
"3216696","Legden Nordring",7.098943,52.034086,""
"3217254","Coesfeld-Goxel Muddeler Stiege",7.093756,51.937021,""
"3216997","Legden Brüggemann",7.093649,52.036073,""
"3217198","Coesfeld Schulten-Hook",7.089073,51.903895,""
"3217459","Rosendahl Hegerort/Stodtmann",7.088812,52.001986,""
"3217253","Coesfeld-Goxel Klye",7.081846,51.937515,""
"3260825","Legden Wehr/Schule",7.077297,52.047453,""
"3230729","Gescher Tungerloh",7.072128,51.952509,""
"3217319","Coesfeld Am Heubach",7.067616,51.898574,""
"3260824","Legden Wehr/Ochsenweg",7.066043,52.04979,""
"3230728","Gescher Tungerloh-Capellen",7.059831,51.954621,""
"3230601","Gescher Lanfer",7.049997,51.937083,""
"3230908","Gescher Tungerloh-Capellen/Herbstmann",7.049278,51.954666,""
"3230604","Gescher Tungerloh/Pröbsting",7.040666,51.928912,""
"3230605","Gescher-Hochmoor Pappelallee",7.038653,51.901423,""
"3230606","Gescher-Hochmoor Sparkasse",7.034176,51.898223,""
"3230861","Gescher Bürener Esch",7.033574,51.991387,""
"3216585","Gescher Gabelpunkt",7.033403,51.936194,""
"3260838","Ahaus Gasthaus Enning",7.032998,52.061081,""
"3216985","Stadtlohn Almsick/Liesner",7.028585,52.014472,""
"3230862","Gescher Schule",7.025555,51.980843,""
"3230859","Ahaus Bröke",7.025007,52.026571,""
"3231415","Gescher-Hochmoor Autobahnbrücke",7.020755,51.897064,""
"3216584","Gescher ehem. Bahnhof",7.019874,51.94592,""
"3230863","Gescher Harwick/Gasthaus Bönning",7.01591,51.973058,""
"3230858","Ahaus Abzw. Quantwick",7.015658,52.046329,""
"3221306","Ahaus-Wüllen Waldschänke",7.014633,52.054564,""
"3230603","Gescher Hallerweg",7.014202,51.950037,""
"3230864","Gescher Bürener Damm",7.013042,51.959997,""
"3230727","Gescher Harwick/Campingplatz",7.012575,51.9662,""
"3235475","Gescher Fabrikstraße",7.012296,51.956033,""
"3234661","Gescher Neuer Kamp",7.00959,51.94814,""
"3231541","Velen Klyer Damm",7.009168,51.897504,""
"3216581","Gescher Rathaus",7.008512,51.955134,""
"3234662","Gescher Schultenrott",7.001752,51.948778,""
"3216579","Gescher Museumshof",7.000979,51.957076,""
"3216580","Gescher Hofstraße",6.99972,51.954307,""
"3234660","Gescher Feldkamp",6.997365,51.950972,""
"3216578","Gescher Mühlenweg",6.995145,51.959655,""
"3230726","Gescher Schulzentrum",6.991648,51.950352,""
"3216592","Velen Hemich-Esch",6.990273,51.890277,""
"3216591","Velen Ellinghaus",6.98905,51.89452,""
"3216666","Velen Schloss",6.983333,51.894106,""
"3234250","Gescher Liebigstraße",6.982911,51.965067,""
"3216577","Gescher Estern",6.976546,51.967809,""
"3231572","Velen Menert",6.974928,51.93685,""
"3230609","Velen Brieden",6.974883,51.928858,""
"3230608","Velen Reiker",6.967943,51.911491,""
"3231573","Velen Gasverdicherstation",6.966568,51.938144,""
"3216576","Stadtlohn Estern/Ziegelei",6.962397,51.975315,""
"3231507","Velen Hante",6.961579,51.918871,""
"3230725","Stadtlohn Estern/Geldkat",6.953021,51.981274,""
"3231574","Velen Schlatt",6.951385,51.937092,""
"3230614","Velen Sievers",6.946055,51.892021,""
"3216557","Stadtlohn Breul",6.943358,51.986147,""
"3231380","Velen Rotthues",6.939681,51.931906,""
"3216630","Heiden Schule/Mozartstraße",6.934009,51.830013,""
"3216614","Heiden Alter Kirchplatz",6.931474,51.825968,""
"3237023","Heiden Pastoratsweg",6.930701,51.823514,""
"3216556","Stadtlohn ehem. Bahnhof",6.930396,51.991846,""
"3216958","Stadtlohn Gymnasium",6.924651,51.98772,""
"3216665","Heiden Brook",6.923474,51.817194,""
"3230974","Velen-Ramsdorf Blecking",6.922134,51.898124,""
"3236994","Borken-Marbeck Kips Esch",6.921568,51.793652,""
"3216375","Stadtlohn Busbahnhof",6.921442,51.992826,""
"3230615","Velen-Ramsdorf Ortsmitte",6.920391,51.88598,""
"3230613","Velen-Ramsdorf Molkerei",6.920049,51.890825,""
"3216667","Heiden Molkerei",6.918701,51.812556,""
"3230975","Velen Barnsfeld",6.917406,51.911833,""
"3230616","Velen-Ramsdorf Niehues",6.917172,51.882007,""
"3230612","Velen-Ramsdorf Siedlung",6.916741,51.907752,""
"3230611","Velen Holthausen/Schule",6.916076,51.916687,""
"3236148","Velen-Ramsdorf Dowe",6.91604,51.874492,""
"3216656","Stadtlohn Wendfeld",6.915312,52.021528,""
"3224995","Velen Gehling",6.915294,51.921406,""
"3216407","Stadtlohn Lohner Straße",6.915015,52.005069,""
"3230745","Borken-Marbeck Heuking",6.914664,51.784186,""
"3230610","Velen Abzw Ramsdorf",6.914664,51.925793,""
"3216408","Stadtlohn Freudenberg",6.914637,52.001392,""
"3216409","Stadtlohn Mühlenstraße",6.914557,52.00052,""
"3231576","Velen Heidemann",6.913478,51.934522,""
"3230744","Borken-Marbeck Weitenbergweg",6.913073,51.793625,""
"3212968","Heiden Katemann",6.912678,51.810695,""
"3230743","Borken-Marbeck Hülsdünker",6.909882,51.802021,""
"3216377","Stadtlohn Krankenhaus",6.908606,51.990452,""
"3230617","Velen-Ramsdorf Lünsberg",6.906053,51.870581,""
"3212976","Borken-Marbeck Bahnhof Marbeck-Heiden",6.906035,51.809014,""
"3230661","Borken-Marbeck Schulstraße",6.904426,51.810938,""
"3230660","Borken-Marbeck Eschweg",6.902295,51.81412,""
"3216378","Stadtlohn Lüdiger",6.898816,51.992044,""
"3231564","Borken-Marbeck Lefting",6.896039,51.786056,""
"3230664","Borken-Marbeck Gärtnerei Weddeling",6.895625,51.790344,""
"3230659","Borken-Marbeck Mühlenhöhe",6.895598,51.812187,""
"3230789","Borken(Westf) Landwehr",6.895338,51.847857,""
"3230847","Borken-Weseke Heddier",6.89247,51.917954,""
"3236723","Borken-Marbeck Reiterhof",6.891787,51.814489,""
"3230663","Borken-Marbeck Korf",6.891778,51.795737,""
"3230823","Borken-Gemen Beiring",6.891176,51.867354,""
"3230658","Borken-Marbeck Denkmal",6.889261,51.808655,""
"3230846","Borken-Weseke Pölling II",6.88918,51.91702,""
"3229204","Borken-Marbeck Beckmann",6.889063,51.817599,""
"3230824","Borken-Gemen Weddeling",6.889036,51.872981,""
"3237025","Borken Alter Kasernenring",6.88865,51.850715,""
"3230635","Borken-Marbeck Hungerweg",6.888047,51.807001,""
"3235279","Borken(Westf) Waldfriedhof",6.887041,51.845942,""
"3230662","Borken-Marbeck Kirche",6.886744,51.801706,""
"3230735","Borken-Marbeck Steverding",6.886483,51.8215,""
"3231412","Borken-Marbeck Am Galgenberg",6.886133,51.82693,""
"3230822","Borken-Weseke Tenhagen",6.88589,51.925155,""
"3236868","Borken-Marbeck Sonnenhof",6.885746,51.82648,""
"3230748","Borken-Marbeck Rothe Erde",6.884083,51.829357,""
"3234671","Borken-Weseke Uhlenkott",6.883256,51.928724,""
"3230790","Borken(Westf) Hohe Oststraße",6.882429,51.844854,""
"3230825","Borken-Gemen Schlattmann",6.880919,51.87424,""
"3237026","Borken Fliederbusch",6.87966,51.848369,""
"3230791","Borken(Westf) Fedor-Sommer-Straße",6.879229,51.846643,""
"3229890","Borken-Weseke Thesing",6.878708,51.914754,""
"3230848","Borken-Weseke Jogwick",6.877566,51.912147,""
"3230736","Borken-Marbeck Ahlmann",6.876964,51.825267,""
"3230792","Borken Brüggemann",6.876245,51.843065,""
"3230657","Borken-Marbeck Nordholter Heide",6.875759,51.812088,""
"3236128","Borken-Gemen Rotkreuz-Zentrum",6.875256,51.860468,""
"3230679","Dorsten-Deuten Bakeler Weg",6.973409,51.733918,""
"3230685","Dorsten Nöttenkamp",6.972007,51.677709,""
"3217030","Dorsten Frühförderstelle",6.971647,51.672216,""
"3230681","Dorsten-Deuten Bahnhof",6.971548,51.712928,""
"3229634","Dorsten Willy-Brandt-Ring",6.969526,51.660153,""
"3308023","Dorsten ZOB",6.969373,51.658328,""
"3308009","Dorsten Willy-Brandt-Ring",6.969058,51.659631,""
"3230680","Dorsten-Deuten Waldstraße",6.96869,51.719787,""
"3235758","Dorsten-Deuten Mitte",6.968663,51.710699,""
"3230682","Dorsten-Deuten Birkenallee",6.968573,51.706214,""
"3217029","Dorsten Gemeindedreieck",6.967422,51.669322,""
"3308021","Dorsten Gemeindedreieck",6.966793,51.668486,""
"3398021","Dorsten Gemeindedreieck",6.966424,51.669654,""
"3308022","Dorsten Lippetor",6.96602,51.66285,""
"3217028","Dorsten Lippetor",6.965741,51.663317,""
"3217082","Dorsten Gymnasium Petrinum",6.96566,51.665438,""
"3230683","Dorsten-Deuten Eichenweg",6.963296,51.69593,""
"3308750","Dorsten Fasanenkamp",6.957552,51.675237,""
"3230688","Dorsten Nonnenkamp",6.956959,51.652449,""
"3217048","Dorsten-Rhade Rütherweg",6.956356,51.753973,""
"3230654","Dorsten-Holsterhausen Friedrichstraße",6.955862,51.681997,""
"3217052","Dorsten-Rhade Bahnhof",6.945848,51.752445,""
"3217053","Dorsten-Rhade Dillenweg",6.940904,51.751681,""
"3217055","Dorsten-Rhade Sportplatz",6.935951,51.75071,""
"3217054","Dorsten-Rhade Urbanusschule",6.93231,51.751753,""
"3217056","Dorsten-Rhade Ort",6.929991,51.750126,""
"3230672","Dorsten-Rhade Wellbrockweg",6.929703,51.764742,""
"3230673","Dorsten-Rhade Hakenweg",6.92875,51.755501,""
"3231129","Dorsten-Rhade Wulderheideweg",6.925371,51.751708,""
"3230636","Borken-Marbeck Im Kühl",6.916022,51.779305,""
"3230671","Borken-Marbeck Werlo",6.91399,51.778514,""
"4300103","Bad Schwartau Clever Landstraße",10.669387,53.904615,""
"3230040","Raesfeld Grunewald",6.912435,51.773156,""
"3230746","Borken-Marbeck Grotendorst",6.903796,51.776698,""
"3230041","Raesfeld Thiehoff",6.90323,51.766936,""
"3230042","Raesfeld Brömmel",6.899679,51.761686,""
"3230747","Borken-Marbeck Bente",6.898223,51.777831,""
"3229980","Raesfeld Böckenhoff",6.897846,51.756248,""
"3230043","Raesfeld Rentmeister",6.891859,51.750117,""
"3230665","Borken-Marbeck Knufmann",6.888353,51.781202,""
"3230044","Raesfeld Gröniger",6.887661,51.757587,""
"3231580","Raesfeld Grewing",6.879067,51.761425,""
"3230650","Raesfeld-Erle Heideweg",6.876011,51.739384,""
"3230845","Borken-Weseke Pölling I",6.874582,51.927052,""
"3216379","Stadtlohn Jägering",6.873674,52.003514,""
"3216416","Südlohn Bahnhofstraße",6.868055,51.94387,""
"3230844","Borken-Weseke Dönnebrink",6.867013,51.9276,""
"3216415","Südlohn Am Vereinshaus",6.86597,51.94619,""
"3216417","Südlohn Mühlenkamp",6.865853,51.941848,""
"3230722","Vreden Albersmann",6.863435,52.031506,""
"3230843","Borken-Weseke Gehling",6.856963,51.92662,""
"3230966","Vreden Kleinemast/Siedlung",6.855156,52.032774,""
"3230842","Borken-Weseke Lensing",6.855084,51.923033,""
"3216380","Vreden Rosker",6.846904,52.012782,""
"3216420","Südlohn Sickinghook",6.84267,51.940634,""
"3230930","Vreden Walenzus",6.839218,52.059337,""
"3230699","Südlohn Eschlohn",6.837303,51.964465,""
"3231298","Südlohn Venn",6.837159,51.984358,""
